# (c) Scikit-HEP project - Particle package data file - particle2019.csv - version 4 - 2020-01-07
ID,Mass,MassUpper,MassLower,Width,WidthUpper,WidthLower,I,G,P,C,Anti,Charge,Rank,Status,Name,Quarks,Latex
4112,2453.75,0.14,0.14,1.83,0.11,0.19,1,5,1,5,1,0,4,0,Sigma(c)(2455),ddc,\Sigma_{c}^{0}
-4112,2453.75,0.14,0.14,1.83,0.11,0.19,1,5,1,5,1,0,4,0,Sigma(c)(2455),DDC,\bar{\Sigma}_{c}^{0}
4114,2518.48,0.2,0.2,15.3,0.4,0.5,1,5,1,5,1,0,3,0,Sigma(c)(2520),ddc,\Sigma_{c}(2520)^{0}
-4114,2518.48,0.2,0.2,15.3,0.4,0.5,1,5,1,5,1,0,3,0,Sigma(c)(2520),DDC,\bar{\Sigma}_{c}(2520)^{0}
4122,2286.46,0.14,0.14,3.3e-09,9e-11,9e-11,0,5,1,5,1,3,4,0,Lambda(c),udc,\Lambda_{c}^{+}
-4122,2286.46,0.14,0.14,3.3e-09,9e-11,9e-11,0,5,1,5,1,-3,4,0,Lambda(c),UDC,\bar{\Lambda}_{c}^{-}
4132,2470.91,0.25,0.25,5.9e-09,6e-10,6e-10,1/2,5,1,5,1,0,3,0,Xi(c),dsc,\Xi_{c}^{0}
-4132,2470.91,0.25,0.25,5.9e-09,6e-10,6e-10,1/2,5,1,5,1,0,3,0,Xi(c),DSC,\bar{\Xi}_{c}^{0}
4212,2452.9,0.4,0.4,4.6,-1,-1,1,5,1,5,1,3,4,0,Sigma(c)(2455),udc,\Sigma_{c}(2455)^{+}
-4212,2452.9,0.4,0.4,4.6,-1,-1,1,5,1,5,1,-3,4,0,Sigma(c)(2455),UDC,\bar{\Sigma}_{c}(2455)^{-}
4214,2517.5,2.3,2.3,17,-1,-1,1,5,1,5,1,3,3,0,Sigma(c)(2520),udc,\Sigma_{c}(2520)^{+}
-4214,2517.5,2.3,2.3,17,-1,-1,1,5,1,5,1,-3,3,0,Sigma(c)(2520),UDC,\bar{\Sigma}_{c}(2520)^{-}
4222,2453.97,0.14,0.14,1.89,0.09,0.18,1,5,1,5,1,6,4,0,Sigma(c)(2455),uuc,\Sigma_{c}(2455)^{++}
-4222,2453.97,0.14,0.14,1.89,0.09,0.18,1,5,1,5,1,-6,4,0,Sigma(c)(2455),UUC,\bar{\Sigma}_{c}(2455)^{--}
4224,2518.41,0.21,0.19,14.78,0.3,0.4,1,5,1,5,1,6,3,0,Sigma(c)(2520),uuc,\Sigma_{c}(2520)^{++}
-4224,2518.41,0.21,0.19,14.78,0.3,0.4,1,5,1,5,1,-6,3,0,Sigma(c)(2520),UUC,\bar{\Sigma}_{c}(2520)^{--}
4232,2467.93,0.18,0.18,1.49e-09,9e-11,9e-11,1/2,5,1,5,1,3,3,0,Xi(c),usc,\Xi_{c}^{+}
-4232,2467.93,0.18,0.18,1.49e-09,9e-11,9e-11,1/2,5,1,5,1,-3,3,0,Xi(c),USC,\bar{\Xi}_{c}^{-}
4312,2579.2,0.5,0.5,-1,-1,-1,1/2,5,1,5,1,0,3,0,Xi(c)',dsc,\Xi_{c}^{\prime 0}
-4312,2579.2,0.5,0.5,-1,-1,-1,1/2,5,1,5,1,0,3,0,Xi(c)',DSC,\bar{\Xi}_{c}^{\prime 0}
4314,2646.38,0.21,0.21,2.35,0.22,0.22,1/2,5,1,5,1,0,3,0,Xi(c)(2645),dsc,\Xi_{c}(2645)^{0}
-4314,2646.38,0.21,0.21,2.35,0.22,0.22,1/2,5,1,5,1,0,3,0,Xi(c)(2645),DSC,\bar{\Xi}_{c}(2645)^{0}
4322,2578.4,0.5,0.5,-1,-1,-1,1/2,5,1,5,1,3,3,0,Xi(c)',usc,\Xi_{c}^{\prime +}
-4322,2578.4,0.5,0.5,-1,-1,-1,1/2,5,1,5,1,-3,3,0,Xi(c)',USC,\bar{\Xi}_{c}^{\prime -}
4324,2645.57,0.26,0.26,2.14,0.19,0.19,1/2,5,1,5,1,3,3,0,Xi(c)(2645),usc,\Xi_{c}(2645)^{+}
-4324,2645.57,0.26,0.26,2.14,0.19,0.19,1/2,5,1,5,1,-3,3,0,Xi(c)(2645),USC,\bar{\Xi}_{c}(2645)^{-}
4332,2695.2,1.7,1.7,2.46e-09,2.6e-10,2.2e-10,0,5,1,5,1,0,3,0,Omega(c),ssc,\Omega_{c}^{0}
-4332,2695.2,1.7,1.7,2.46e-09,2.6e-10,2.2e-10,0,5,1,5,1,0,3,0,Omega(c),SSC,\bar{\Omega}_{c}^{0}
4334,2765.9,2,2,-1,-1,-1,0,5,1,5,1,0,3,0,Omega(c)(2770),ssc,\Omega_{c}(2770)^{0}
-4334,2765.9,2,2,-1,-1,-1,0,5,1,5,1,0,3,0,Omega(c)(2770),SSC,\bar{\Omega}_{c}(2770)^{0}
5112,5815.64,0.27,0.27,5.3,0.5,0.5,1,5,1,5,1,-3,3,0,Sigma(b),ddb,\Sigma_{b}^{-}
-5112,5815.64,0.27,0.27,5.3,0.5,0.5,1,5,1,5,1,3,3,0,Sigma(b),DDB,\bar{\Sigma}_{b}^{+}
5114,5834.74,0.3,0.3,10.4,0.8,0.8,1,5,1,5,1,-3,3,0,Sigma(b)*,ddb,\Sigma_{b}^{*-}
-5114,5834.74,0.3,0.3,10.4,0.8,0.8,1,5,1,5,1,3,3,0,Sigma(b)*,DDB,\bar{\Sigma}_{b}^{*+}
5122,5619.6,0.17,0.17,4.475e-10,2.7e-12,2.7e-12,0,5,1,5,1,0,3,0,Lambda(b),udb,\Lambda_{b}^{0}
-5122,5619.6,0.17,0.17,4.475e-10,2.7e-12,2.7e-12,0,5,1,5,1,0,3,0,Lambda(b),UDB,\bar{\Lambda}_{b}^{0}
5132,5797,0.9,0.9,4.19e-10,1.1e-11,1.1e-11,1/2,5,1,5,1,-3,3,0,Xi(b),dsb,\Xi_{b}^{-}
-5132,5797,0.9,0.9,4.19e-10,1.1e-11,1.1e-11,1/2,5,1,5,1,3,3,0,Xi(b),DSB,\bar{\Xi}_{b}^{+}
5222,5810.56,0.25,0.25,5,0.5,0.5,1,5,1,5,1,3,3,0,Sigma(b),uub,\Sigma_{b}^{+}
-5222,5810.56,0.25,0.25,5,0.5,0.5,1,5,1,5,1,-3,3,0,Sigma(b),UUB,\bar{\Sigma}_{b}^{-}
5224,5830.32,0.27,0.27,9.4,0.5,0.5,1,5,1,5,1,3,3,0,Sigma(b)*,uub,\Sigma_{b}^{*+}
-5224,5830.32,0.27,0.27,9.4,0.5,0.5,1,5,1,5,1,-3,3,0,Sigma(b)*,UUB,\bar{\Sigma}_{b}^{*-}
5232,5791.9,0.5,0.5,4.45e-10,9e-12,9e-12,1/2,5,1,5,1,0,3,0,Xi(b),usb,\Xi_{b}^{0}
-5232,5791.9,0.5,0.5,4.45e-10,9e-12,9e-12,1/2,5,1,5,1,0,3,0,Xi(b),USB,\bar{\Xi}_{b}^{0}
5332,6046.1,1.7,1.7,4e-10,4e-11,4e-11,0,5,1,5,1,-3,3,0,Omega(b),ssb,\Omega_{b}^{-}
-5332,6046.1,1.7,1.7,4e-10,4e-11,4e-11,0,5,1,5,1,3,3,0,Omega(b),SSB,\bar{\Omega}_{b}^{+}
10111,1467,14,14,271,11,11,1,-1,1,1,0,0,0,0,a(0)(1450),(uU-dD)/sqrt(2),a_{0}(1450)^{0}
10113,1229.5,3.2,3.2,142,9,9,1,1,1,-1,0,0,0,0,b(1)(1235),(uU-dD)/sqrt(2),b_{1}(1235)^{0}
10115,1670.6,2.9,1.2,258,8,9,1,-1,-1,1,0,0,0,0,pi(2)(1670),(uU-dD)/sqrt(2),\pi_{2}(1670)^{0}
10211,1467,14,14,271,11,11,1,-1,1,5,2,3,0,0,a(0)(1450),uD,a_{0}(1450)^{+}
-10211,1467,14,14,271,11,11,1,-1,1,5,2,-3,0,0,a(0)(1450),Ud,a_{0}(1450)^{-}
10213,1229.5,3.2,3.2,142,9,9,1,1,1,5,2,3,0,0,b(1)(1235),uD,b_{1}(1235)^{+}
-10213,1229.5,3.2,3.2,142,9,9,1,1,1,5,2,-3,0,0,b(1)(1235),Ud,b_{1}(1235)^{-}
10215,1670.6,2.9,1.2,258,8,9,1,-1,-1,5,2,3,0,0,pi(2)(1670),uD,\pi_{2}(1670)^{+}
-10215,1670.6,2.9,1.2,258,8,9,1,-1,-1,5,2,-3,0,0,pi(2)(1670),Ud,\pi_{2}(1670)^{-}
10221,1350,150,150,350,150,150,0,1,1,1,0,0,0,0,f(0)(1370),x(uU+dD)+y(sS),f_{0}(1370)
10223,1170,20,20,360,40,40,0,-1,1,-1,0,0,0,0,h(1)(1170),x(uU+dD)+y(sS),h_{1}(1170)
10225,1617,5,5,181,11,11,0,1,-1,1,0,0,0,0,eta(2)(1645),x(uU+dD)+y(sS),\eta_{2}(1645)
10311,1430,50,50,270,80,80,1/2,5,1,5,1,0,0,0,K(0)*(1430),dS,K_{0}^{*}(1430)^{0}
-10311,1430,50,50,270,80,80,1/2,5,1,5,1,0,0,0,K(0)*(1430),Ds,\bar{K}_{0}^{*}(1430)^{0}
10313,1272,7,7,90,20,20,1/2,5,1,5,1,0,0,0,K(1)(1270),dS,K_{1}(1270)^{0}
-10313,1272,7,7,90,20,20,1/2,5,1,5,1,0,0,0,K(1)(1270),Ds,\bar{K}_{1}(1270)^{0}
10315,1773,8,8,186,14,14,1/2,5,-1,5,1,0,0,0,K(2)(1770),dS,K_{2}(1770)^{0}
-10315,1773,8,8,186,14,14,1/2,5,-1,5,1,0,0,0,K(2)(1770),Ds,\bar{K}_{2}(1770)^{0}
10321,1430,50,50,270,80,80,1/2,5,1,5,2,3,0,0,K(0)*(1430),uS,K_{0}^{*}(1430)^{+}
-10321,1430,50,50,270,80,80,1/2,5,1,5,2,-3,0,0,K(0)*(1430),Us,K_{0}^{*}(1430)^{-}
10323,1272,7,7,90,20,20,1/2,5,1,5,2,3,0,0,K(1)(1270),uS,K_{1}(1270)^{+}
-10323,1272,7,7,90,20,20,1/2,5,1,5,2,-3,0,0,K(1)(1270),Us,K_{1}(1270)^{-}
10325,1773,8,8,186,14,14,1/2,5,-1,5,2,3,0,0,K(2)(1770),uS,K_{2}(1770)^{+}
-10325,1773,8,8,186,14,14,1/2,5,-1,5,2,-3,0,0,K(2)(1770),Us,K_{2}(1770)^{-}
10331,1704,12,12,123,18,18,0,1,1,1,0,0,0,0,f(0)(1710),x(uU+dD)+y(sS),f_{0}(1710)
10333,1416,8,8,90,15,15,?,-1,1,-1,0,0,0,2,h(1)(1415),x(uU+dD)+y(sS),h_{1}(1415)
10411,2300,19,19,270,40,40,1/2,5,1,5,2,3,0,2,D(0)*(2300),cD,D_{0}^{*}(2300)^{+}
-10411,2300,19,19,270,40,40,1/2,5,1,5,2,-3,0,2,D(0)*(2300),Cd,D_{0}^{*}(2300)^{-}
10421,2300,19,19,270,40,40,1/2,5,1,5,1,0,0,2,D(0)*(2300),cU,D_{0}^{*}(2300)^{0}
-10421,2300,19,19,270,40,40,1/2,5,1,5,1,0,0,2,D(0)*(2300),Cu,\bar{D}_{0}^{*}(2300)^{0}
10423,2420.8,0.5,0.5,31.7,2.5,2.5,1/2,5,1,5,1,0,0,0,D(1)(2420),cU,D_{1}(2420)^{0}
-10423,2420.8,0.5,0.5,31.7,2.5,2.5,1/2,5,1,5,1,0,0,0,D(1)(2420),Cu,\bar{D}_{1}(2420)^{0}
10431,2317.8,0.5,0.5,10,-1,-1,0,5,1,5,2,3,0,0,D(s0)*(2317),cS,D_{s0}^{*}(2317)^{+}
-10431,2317.8,0.5,0.5,10,-1,-1,0,5,1,5,2,-3,0,0,D(s0)*(2317),Cs,D_{s0}^{*}(2317)^{-}
10433,2535.11,0.06,0.06,0.92,0.05,0.05,0,5,1,5,2,3,0,0,D(s1)(2536),cS,D_{s1}(2536)^{+}
-10433,2535.11,0.06,0.06,0.92,0.05,0.05,0,5,1,5,2,-3,0,0,D(s1)(2536),Cs,D_{s1}(2536)^{-}
10441,3414.71,0.3,0.3,10.8,0.6,0.6,0,1,1,1,0,0,0,0,chi(c0)(1P),cC,\chi_{c0}(1P)
10443,3525.38,0.11,0.11,0.7,0.4,0.4,?,5,1,-1,0,0,0,0,h(c)(1P),cC,h_{c}(1P)
10551,9859.4,0.5,0.5,-1,-1,-1,0,1,1,1,0,0,0,0,chi(b0)(1P),bB,\chi_{b0}(1P)
10553,9899.3,0.8,0.8,-1,-1,-1,,5,1,-1,0,0,0,0,h(b)(1P),bB,h_{b}(1P)
11112,1860,60,20,250,70,70,3/2,5,-1,5,1,-3,3,0,Delta(1900),ddd,\Delta(1900)^{-}
-11112,1860,60,20,250,70,70,3/2,5,-1,5,1,3,3,0,Delta(1900),DDD,\bar{\Delta}(1900)^{+}
11114,1710,20,20,300,80,80,3/2,5,-1,5,1,-3,4,1,Delta(1700),ddd,\Delta(1700)^{-}
-11114,1710,20,20,300,80,80,3/2,5,-1,5,1,3,4,1,Delta(1700),DDD,\bar{\Delta}(1700)^{+}
11116,1950,50,50,300,100,100,3/2,5,-1,5,1,-3,3,1,Delta(1930),ddd,\Delta(1930)^{-}
-11116,1950,50,50,300,100,100,3/2,5,-1,5,1,3,3,1,Delta(1930),DDD,\bar{\Delta}(1930)^{+}
11212,1860,60,20,250,70,70,3/2,5,-1,5,1,0,3,0,Delta(1900),udd,\Delta(1900)^{0}
-11212,1860,60,20,250,70,70,3/2,5,-1,5,1,0,3,0,Delta(1900),UDD,\bar{\Delta}(1900)^{0}
11216,1950,50,50,300,100,100,3/2,5,-1,5,1,0,3,1,Delta(1930),udd,\Delta(1930)^{0}
-11216,1950,50,50,300,100,100,3/2,5,-1,5,1,0,3,1,Delta(1930),UDD,\bar{\Delta}(1930)^{0}
12112,1440,30,30,350,100,100,1/2,5,1,5,1,0,4,0,N(1440),udd,N(1440)^{0}
-12112,1440,30,30,350,100,100,1/2,5,1,5,1,0,4,0,N(1440),UDD,\bar{N}(1440)^{0}
12114,1710,20,20,300,80,80,3/2,5,-1,5,1,0,4,1,Delta(1700),udd,\Delta(1700)^{0}
-12114,1710,20,20,300,80,80,3/2,5,-1,5,1,0,4,1,Delta(1700),UDD,\bar{\Delta}(1700)^{0}
12116,1685,5,5,120,10,5,1/2,5,1,5,1,0,4,1,N(1680),udd,N(1680)^{0}
-12116,1685,5,5,120,10,5,1/2,5,1,5,1,0,4,1,N(1680),UDD,\bar{N}(1680)^{0}
12122,1860,60,20,250,70,70,3/2,5,-1,5,1,3,3,0,Delta(1900),uud,\Delta(1900)^{+}
-12122,1860,60,20,250,70,70,3/2,5,-1,5,1,-3,3,0,Delta(1900),UUD,\bar{\Delta}(1900)^{-}
12126,1950,50,50,300,100,100,3/2,5,-1,5,1,3,3,1,Delta(1930),uud,\Delta(1930)^{+}
-12126,1950,50,50,300,100,100,3/2,5,-1,5,1,-3,3,1,Delta(1930),UUD,\bar{\Delta}(1930)^{-}
12212,1440,30,30,350,100,100,1/2,5,1,5,1,3,4,0,N(1440),uud,N(1440)^{+}
-12212,1440,30,30,350,100,100,1/2,5,1,5,1,-3,4,0,N(1440),UUD,\bar{N}(1440)^{-}
12214,1710,20,20,300,80,80,3/2,5,-1,5,1,3,4,1,Delta(1700),uud,\Delta(1700)^{+}
-12214,1710,20,20,300,80,80,3/2,5,-1,5,1,-3,4,1,Delta(1700),UUD,\bar{\Delta}(1700)^{-}
12216,1685,5,5,120,10,5,1/2,5,1,5,1,3,4,1,N(1680),uud,N(1680)^{+}
-12216,1685,5,5,120,10,5,1/2,5,1,5,1,-3,4,1,N(1680),UUD,\bar{N}(1680)^{-}
12222,1860,60,20,250,70,70,3/2,5,-1,5,1,6,3,0,Delta(1900),uuu,\Delta(1900)^{++}
-12222,1860,60,20,250,70,70,3/2,5,-1,5,1,-6,3,0,Delta(1900),UUU,\bar{\Delta}(1900)^{--}
12224,1710,20,20,300,80,80,3/2,5,-1,5,1,6,4,1,Delta(1700),uuu,\Delta(1700)^{++}
-12224,1710,20,20,300,80,80,3/2,5,-1,5,1,-6,4,1,Delta(1700),UUU,\bar{\Delta}(1700)^{--}
12226,1950,50,50,300,100,100,3/2,5,-1,5,1,6,3,1,Delta(1930),uuu,\Delta(1930)^{++}
-12226,1950,50,50,300,100,100,3/2,5,-1,5,1,-6,3,1,Delta(1930),UUU,\bar{\Delta}(1930)^{--}
13112,1660,30,30,100,100,60,1,5,1,5,1,-3,3,0,Sigma(1660),dds,\Sigma(1660)^{-}
-13112,1660,30,30,100,100,60,1,5,1,5,1,3,3,0,Sigma(1660),DDS,\bar{\Sigma}(1660)^{+}
13114,1670,15,5,60,20,20,1,5,-1,5,1,-3,4,1,Sigma(1670),dds,\Sigma(1670)^{-}
-13114,1670,15,5,60,20,20,1,5,-1,5,1,3,4,1,Sigma(1670),DDS,\bar{\Sigma}(1670)^{+}
13116,1915,20,15,120,40,40,1,5,1,5,1,-3,4,1,Sigma(1915),dds,\Sigma(1915)^{-}
-13116,1915,20,15,120,40,40,1,5,1,5,1,3,4,1,Sigma(1915),DDS,\bar{\Sigma}(1915)^{+}
13122,1405.1,1.3,1,50.5,2,2,0,5,-1,5,1,0,4,0,Lambda(1405),uds,\Lambda(1404)
-13122,1405.1,1.3,1,50.5,2,2,0,5,-1,5,1,0,4,0,Lambda(1405),UDS,\bar{\Lambda}(1404)
13124,1690,5,5,60,10,10,0,5,-1,5,1,0,4,1,Lambda(1690),uds,\Lambda(1690)
-13124,1690,5,5,60,10,10,0,5,-1,5,1,0,4,1,Lambda(1690),UDS,\bar{\Lambda}(1690)
13126,1830,0,20,95,15,35,0,5,-1,5,1,0,4,1,Lambda(1830),uds,\Lambda(1830)
-13126,1830,0,20,95,15,35,0,5,-1,5,1,0,4,1,Lambda(1830),UDS,\bar{\Lambda}(1830)
13212,1660,30,30,100,100,60,1,5,1,5,1,0,3,0,Sigma(1660),uds,\Sigma(1660)^{0}
-13212,1660,30,30,100,100,60,1,5,1,5,1,0,3,0,Sigma(1660),UDS,\bar{\Sigma}(1660)^{0}
13214,1670,15,5,60,20,20,1,5,-1,5,1,0,4,1,Sigma(1670),uds,\Sigma(1670)^{0}
-13214,1670,15,5,60,20,20,1,5,-1,5,1,0,4,1,Sigma(1670),UDS,\bar{\Sigma}(1670)^{0}
13216,1915,20,15,120,40,40,1,5,1,5,1,0,4,1,Sigma(1915),uds,\Sigma(1915)^{0}
-13216,1915,20,15,120,40,40,1,5,1,5,1,0,4,1,Sigma(1915),UDS,\bar{\Sigma}(1915)^{0}
13222,1660,30,30,100,100,60,1,5,1,5,1,3,3,0,Sigma(1660),uus,\Sigma(1660)^{+}
-13222,1660,30,30,100,100,60,1,5,1,5,1,-3,3,0,Sigma(1660),UUS,\bar{\Sigma}(1660)^{-}
13224,1670,15,5,60,20,20,1,5,-1,5,1,3,4,1,Sigma(1670),uus,\Sigma(1670)^{+}
-13224,1670,15,5,60,20,20,1,5,-1,5,1,-3,4,1,Sigma(1670),UUS,\bar{\Sigma}(1670)^{-}
13226,1915,20,15,120,40,40,1,5,1,5,1,3,4,1,Sigma(1915),uus,\Sigma(1915)^{+}
-13226,1915,20,15,120,40,40,1,5,1,5,1,-3,4,1,Sigma(1915),UUS,\bar{\Sigma}(1915)^{-}
13314,1823,5,5,24,15,10,1/2,5,-1,5,1,-3,3,1,Xi(1820),dss,\Xi(1820)^{-}
-13314,1823,5,5,24,15,10,1/2,5,-1,5,1,3,3,1,Xi(1820),DSS,\bar{\Xi}(1820)^{+}
13324,1823,5,5,24,15,10,1/2,5,-1,5,1,0,3,1,Xi(1820),uss,\Xi(1820)^{0}
-13324,1823,5,5,24,15,10,1/2,5,-1,5,1,0,3,1,Xi(1820),USS,\bar{\Xi}(1820)^{0}
14122,2592.25,0.28,0.28,2.6,0.6,0.6,0,5,-1,5,1,3,3,0,Lambda(c)(2595),udc,\Lambda_{c}(2593)^{+}
-14122,2592.25,0.28,0.28,2.6,0.6,0.6,0,5,-1,5,1,-3,3,0,Lambda(c)(2595),UDC,\bar{\Lambda}_{c}(2593)^{-}
20113,1230,40,40,420,180,180,1,-1,1,1,0,0,0,0,a(1)(1260),(uU-dD)/sqrt(2),a_{1}(1260)^{0}
20213,1230,40,40,420,180,180,1,-1,1,5,2,3,0,0,a(1)(1260),uD,a_{1}(1260)^{+}
-20213,1230,40,40,420,180,180,1,-1,1,5,2,-3,0,0,a(1)(1260),Ud,a_{1}(1260)^{-}
20223,1281.9,0.5,0.5,22.7,1.1,1.1,0,1,1,1,0,0,0,0,f(1)(1285),x(uU+dD)+y(sS),f_{1}(1285)
20313,1403,7,7,174,13,13,1/2,5,1,5,1,0,0,0,K(1)(1400),dS,K_{1}(1400)^{0}
-20313,1403,7,7,174,13,13,1/2,5,1,5,1,0,0,0,K(1)(1400),Ds,\bar{K}_{1}(1400)^{0}
20315,1819,12,12,264,34,34,1/2,5,-1,5,1,0,0,0,K(2)(1820),dS,K_{2}(1820)^{0}
-20315,1819,12,12,264,34,34,1/2,5,-1,5,1,0,0,0,K(2)(1820),Ds,\bar{K}_{2}(1820)^{0}
20323,1403,7,7,174,13,13,1/2,5,1,5,2,3,0,0,K(1)(1400),uS,K_{1}(1400)^{+}
-20323,1403,7,7,174,13,13,1/2,5,1,5,2,-3,0,0,K(1)(1400),Us,K_{1}(1400)^{-}
20325,1819,12,12,264,34,34,1/2,5,-1,5,2,3,0,0,K(2)(1820),uS,K_{2}(1820)^{+}
-20325,1819,12,12,264,34,34,1/2,5,-1,5,2,-3,0,0,K(2)(1820),Us,K_{2}(1820)^{-}
20333,1426.4,0.9,0.9,54.9,2.6,2.6,0,1,1,1,0,0,0,0,f(1)(1420),x(uU+dD)+y(sS),f_{1}(1420)
20433,2459.5,0.6,0.6,6.3,-1,-1,0,5,1,5,2,3,0,0,D(s1)(2460),cS,D_{s1}(2460)^{+}
-20433,2459.5,0.6,0.6,6.3,-1,-1,0,5,1,5,2,-3,0,0,D(s1)(2460),Cs,D_{s1}(2460)^{-}
20443,3510.67,0.05,0.05,0.84,0.04,0.04,0,1,1,1,0,0,0,0,chi(c1)(1P),cC,\chi_{c1}(1P)
20553,9892.878,0.3,0.3,-1,-1,-1,0,1,1,1,0,0,0,0,chi(b1)(1P),bB,\chi_{b1}(1P)
20555,10163.7,1.4,1.4,-1,-1,-1,0,-1,-1,-1,0,0,0,0,Upsilon(2)(1D),bB,\Upsilon_{2}(1D)
21112,1900,50,50,300,100,100,3/2,5,1,5,1,-3,4,1,Delta(1910),ddd,\Delta(1910)^{-}
-21112,1900,50,50,300,100,100,3/2,5,1,5,1,3,4,1,Delta(1910),DDD,\bar{\Delta}(1910)^{+}
21114,1920,50,50,300,60,60,3/2,5,1,5,1,-3,3,1,Delta(1920),ddd,\Delta(1920)^{-}
-21114,1920,50,50,300,60,60,3/2,5,1,5,1,3,3,1,Delta(1920),DDD,\bar{\Delta}(1920)^{+}
21212,1900,50,50,300,100,100,3/2,5,1,5,1,0,4,1,Delta(1910),udd,\Delta(1910)^{0}
-21212,1900,50,50,300,100,100,3/2,5,1,5,1,0,4,1,Delta(1910),UDD,\bar{\Delta}(1910)^{0}
21214,1720,80,70,200,100,100,1/2,5,-1,5,1,0,3,1,N(1700),udd,N(1700)^{0}
-21214,1720,80,70,200,100,100,1/2,5,-1,5,1,0,3,1,N(1700),UDD,\bar{N}(1700)^{0}
22112,1530,15,15,150,25,25,1/2,5,-1,5,1,0,4,0,N(1535),udd,\Delta(1910)^{0}
-22112,1530,15,15,150,25,25,1/2,5,-1,5,1,0,4,0,N(1535),UDD,\bar{\Delta}(1910)^{0}
22114,1920,50,50,300,60,60,3/2,5,1,5,1,0,3,1,Delta(1920),udd,\Delta(1920)^{0}
-22114,1920,50,50,300,60,60,3/2,5,1,5,1,0,3,1,Delta(1920),UDD,\bar{\Delta}(1920)^{0}
22122,1900,50,50,300,100,100,3/2,5,1,5,1,3,4,1,Delta(1910),uud,\Delta(1910)^{+}
-22122,1900,50,50,300,100,100,3/2,5,1,5,1,-3,4,1,Delta(1910),UUD,\bar{\Delta}(1910)^{-}
22124,1720,80,70,200,100,100,1/2,5,-1,5,1,3,3,1,N(1700),uud,N(1700)^{+}
-22124,1720,80,70,200,100,100,1/2,5,-1,5,1,-3,3,1,N(1700),UUD,\bar{N}(1700)^{-}
22212,1530,15,15,150,25,25,1/2,5,-1,5,1,3,4,0,N(1535),uud,N(1535)^{+}
-22212,1530,15,15,150,25,25,1/2,5,-1,5,1,-3,4,0,N(1535),UUD,\bar{N}(1535)^{-}
22214,1920,50,50,300,60,60,3/2,5,1,5,1,3,3,1,Delta(1920),uud,\Delta(1920)^{+}
-22214,1920,50,50,300,60,60,3/2,5,1,5,1,-3,3,1,Delta(1920),UUD,\bar{\Delta}(1920)^{-}
22222,1900,50,50,300,100,100,3/2,5,1,5,1,6,4,1,Delta(1910),uuu,\Delta(1910)^{++}
-22222,1900,50,50,300,100,100,3/2,5,1,5,1,-6,4,1,Delta(1910),UUU,\bar{\Delta}(1910)^{--}
22224,1920,50,50,300,60,60,3/2,5,1,5,1,6,3,1,Delta(1920),uuu,\Delta(1920)^{++}
-22224,1920,50,50,300,60,60,3/2,5,1,5,1,-6,3,1,Delta(1920),UUU,\bar{\Delta}(1920)^{--}
23112,1750,50,20,90,70,30,1,5,-1,5,1,-3,3,1,Sigma(1750),dds,\Sigma(1750)^{-}
-23112,1750,50,20,90,70,30,1,5,-1,5,1,3,3,1,Sigma(1750),DDS,\bar{\Sigma}(1750)^{+}
23114,1940,10,40,220,80,70,1,5,-1,5,1,-3,3,1,Sigma(1940),dds,\Sigma(1940)^{-}
-23114,1940,10,40,220,80,70,1,5,-1,5,1,3,3,1,Sigma(1940),DDS,\bar{\Sigma}(1940)^{+}
23122,1600,100,40,150,100,100,0,5,1,5,1,0,3,1,Lambda(1600),uds,\Lambda(1600)
-23122,1600,100,40,150,100,100,0,5,1,5,1,0,3,1,Lambda(1600),UDS,\bar{\Lambda}(1600)
23124,1890,20,40,100,100,40,0,5,1,5,1,0,4,1,Lambda(1890),uds,\Lambda(1890)
-23124,1890,20,40,100,100,40,0,5,1,5,1,0,4,1,Lambda(1890),UDS,\bar{\Lambda}(1890)
23126,2110,30,20,200,50,50,0,5,1,5,1,0,3,1,Lambda(2110),uds,\Lambda(2110)
-23126,2110,30,20,200,50,50,0,5,1,5,1,0,3,1,Lambda(2110),UDS,\bar{\Lambda}(2110)
23212,1750,50,20,90,70,30,1,5,-1,5,1,0,3,1,Sigma(1750),uds,\Sigma(1750)^{0}
-23212,1750,50,20,90,70,30,1,5,-1,5,1,0,3,1,Sigma(1750),UDS,\bar{\Sigma}(1750)^{0}
23214,1940,10,40,220,80,70,1,5,-1,5,1,0,3,1,Sigma(1940),uds,\Sigma(1940)^{0}
-23214,1940,10,40,220,80,70,1,5,-1,5,1,0,3,1,Sigma(1940),UDS,\bar{\Sigma}(1940)^{0}
23222,1750,50,20,90,70,30,1,5,-1,5,1,3,3,1,Sigma(1750),uus,\Sigma(1750)^{+}
-23222,1750,50,20,90,70,30,1,5,-1,5,1,-3,3,1,Sigma(1750),UUS,\bar{\Sigma}(1750)^{-}
23224,1940,10,40,220,80,70,1,5,-1,5,1,3,3,1,Sigma(1940),uus,\Sigma(1940)^{+}
-23224,1940,10,40,220,80,70,1,5,-1,5,1,-3,3,1,Sigma(1940),UUS,\bar{\Sigma}(1940)^{-}
30113,1720,20,20,250,100,100,1,1,-1,-1,0,0,0,0,rho(1700),(uU-dD)/sqrt(2),\rho(1700)^{0}
30213,1720,20,20,250,100,100,1,1,-1,5,2,3,0,0,rho(1700),uD,\rho(1700)^{+}
-30213,1720,20,20,250,100,100,1,1,-1,5,2,-3,0,0,rho(1700),Ud,\rho(1700)^{-}
