# (c) Scikit-HEP project - Particle package data file - nuclei2020.csv - version 11 - 2022-11-06
ID,Mass,MassUpper,MassLower,Width,WidthUpper,WidthLower,I,G,P,C,Anti,Charge,Rank,Status,Name,Quarks,Latex
-1000050170,15879.1146327,-1,-1,-1,-1,-1,,5,5,5,1,50,0,0,B17,,^{17}\mathrm{\overline{B}}
1000050180,16819.2157331,-1,-1,-1,-1,-1,,5,5,5,1,50,0,0,B18,,^{18}\mathrm{B}
-1000050180,16819.2157331,-1,-1,-1,-1,-1,,5,5,5,1,50,0,0,B18,,^{18}\mathrm{\overline{B}}
1000050190,17757.7519235,-1,-1,-1,-1,-1,,5,5,5,1,50,0,0,B19,,^{19}\mathrm{B}
-1000050190,17757.7519235,-1,-1,-1,-1,-1,,5,5,5,1,50,0,0,B19,,^{19}\mathrm{\overline{B}}
1000060080,7487.0467999,-1,-1,-1,-1,-1,,5,5,5,1,50,0,0,C8,,^{8}\mathrm{C}
-1000060080,7487.0467999,-1,-1,-1,-1,-1,,5,5,5,1,50,0,0,C8,,^{8}\mathrm{\overline{C}}
1000060090,8412.3605248,-1,-1,-1,-1,-1,,5,5,5,1,50,0,0,C9,,^{9}\mathrm{C}
-1000060090,8412.3605248,-1,-1,-1,-1,-1,,5,5,5,1,50,0,0,C9,,^{9}\mathrm{\overline{C}}
1000060100,9330.639513,-1,-1,-1,-1,-1,,5,5,5,1,50,0,0,C10,,^{10}\mathrm{C}
-1000060100,9330.639513,-1,-1,-1,-1,-1,,5,5,5,1,50,0,0,C10,,^{10}\mathrm{\overline{C}}
1000060110,10257.0855621,-1,-1,-1,-1,-1,,5,5,5,1,50,0,0,C11,,^{11}\mathrm{C}
-1000060110,10257.0855621,-1,-1,-1,-1,-1,,5,5,5,1,50,0,0,C11,,^{11}\mathrm{\overline{C}}
1000060120,11177.9291399,-1,-1,-1,-1,-1,,5,5,5,1,50,0,0,C12,,^{12}\mathrm{C}
-1000060120,11177.9291399,-1,-1,-1,-1,-1,,5,5,5,1,50,0,0,C12,,^{12}\mathrm{\overline{C}}
1000060130,12112.5482465,-1,-1,-1,-1,-1,,5,5,5,1,50,0,0,C13,,^{13}\mathrm{C}
-1000060130,12112.5482465,-1,-1,-1,-1,-1,,5,5,5,1,50,0,0,C13,,^{13}\mathrm{\overline{C}}
1000060140,13043.9372225,-1,-1,-1,-1,-1,,5,5,5,1,50,0,0,C14,,^{14}\mathrm{C}
-1000060140,13043.9372225,-1,-1,-1,-1,-1,,5,5,5,1,50,0,0,C14,,^{14}\mathrm{\overline{C}}
1000060150,13982.2846102,-1,-1,-1,-1,-1,,5,5,5,1,50,0,0,C15,,^{15}\mathrm{C}
-1000060150,13982.2846102,-1,-1,-1,-1,-1,,5,5,5,1,50,0,0,C15,,^{15}\mathrm{\overline{C}}
1000060160,14917.5994145,-1,-1,-1,-1,-1,,5,5,5,1,50,0,0,C16,,^{16}\mathrm{C}
-1000060160,14917.5994145,-1,-1,-1,-1,-1,,5,5,5,1,50,0,0,C16,,^{16}\mathrm{\overline{C}}
1000060170,15856.4364775,-1,-1,-1,-1,-1,,5,5,5,1,50,0,0,C17,,^{17}\mathrm{C}
-1000060170,15856.4364775,-1,-1,-1,-1,-1,,5,5,5,1,50,0,0,C17,,^{17}\mathrm{\overline{C}}
1000060180,16791.8204918,-1,-1,-1,-1,-1,,5,5,5,1,50,0,0,C18,,^{18}\mathrm{C}
-1000060180,16791.8204918,-1,-1,-1,-1,-1,,5,5,5,1,50,0,0,C18,,^{18}\mathrm{\overline{C}}
1000060190,17731.2229717,-1,-1,-1,-1,-1,,5,5,5,1,50,0,0,C19,,^{19}\mathrm{C}
-1000060190,17731.2229717,-1,-1,-1,-1,-1,,5,5,5,1,50,0,0,C19,,^{19}\mathrm{\overline{C}}
1000060200,18667.4397417,-1,-1,-1,-1,-1,,5,5,5,1,50,0,0,C20,,^{20}\mathrm{C}
-1000060200,18667.4397417,-1,-1,-1,-1,-1,,5,5,5,1,50,0,0,C20,,^{20}\mathrm{\overline{C}}
1000060210,19607.3359134,-1,-1,-1,-1,-1,,5,5,5,1,50,0,0,C21,,^{21}\mathrm{C}
-1000060210,19607.3359134,-1,-1,-1,-1,-1,,5,5,5,1,50,0,0,C21,,^{21}\mathrm{\overline{C}}
1000060220,20545.4529314,-1,-1,-1,-1,-1,,5,5,5,1,50,0,0,C22,,^{22}\mathrm{C}
-1000060220,20545.4529314,-1,-1,-1,-1,-1,,5,5,5,1,50,0,0,C22,,^{22}\mathrm{\overline{C}}
1000070100,9354.6412282,-1,-1,-1,-1,-1,,5,5,5,1,50,0,0,N10,,^{10}\mathrm{N}
-1000070100,9354.6412282,-1,-1,-1,-1,-1,,5,5,5,1,50,0,0,N10,,^{10}\mathrm{\overline{N}}
1000070110,10271.3990866,-1,-1,-1,-1,-1,,5,5,5,1,50,0,0,N11,,^{11}\mathrm{N}
-1000070110,10271.3990866,-1,-1,-1,-1,-1,,5,5,5,1,50,0,0,N11,,^{11}\mathrm{\overline{N}}
1000070120,11195.2672258,-1,-1,-1,-1,-1,,5,5,5,1,50,0,0,N12,,^{12}\mathrm{N}
-1000070120,11195.2672258,-1,-1,-1,-1,-1,,5,5,5,1,50,0,0,N12,,^{12}\mathrm{\overline{N}}
1000070130,12114.7686883,-1,-1,-1,-1,-1,,5,5,5,1,50,0,0,N13,,^{13}\mathrm{N}
-1000070130,12114.7686883,-1,-1,-1,-1,-1,,5,5,5,1,50,0,0,N13,,^{13}\mathrm{\overline{N}}
1000070140,13043.7807476,-1,-1,-1,-1,-1,,5,5,5,1,50,0,0,N14,,^{14}\mathrm{N}
-1000070140,13043.7807476,-1,-1,-1,-1,-1,,5,5,5,1,50,0,0,N14,,^{14}\mathrm{\overline{N}}
1000070150,13972.5128631,-1,-1,-1,-1,-1,,5,5,5,1,50,0,0,N15,,^{15}\mathrm{N}
-1000070150,13972.5128631,-1,-1,-1,-1,-1,,5,5,5,1,50,0,0,N15,,^{15}\mathrm{\overline{N}}
1000070160,14909.5889379,-1,-1,-1,-1,-1,,5,5,5,1,50,0,0,N16,,^{16}\mathrm{N}
-1000070160,14909.5889379,-1,-1,-1,-1,-1,,5,5,5,1,50,0,0,N16,,^{16}\mathrm{\overline{N}}
1000070170,15843.2707399,-1,-1,-1,-1,-1,,5,5,5,1,50,0,0,N17,,^{17}\mathrm{N}
-1000070170,15843.2707399,-1,-1,-1,-1,-1,,5,5,5,1,50,0,0,N17,,^{17}\mathrm{\overline{N}}
1000070180,16780.0110097,-1,-1,-1,-1,-1,,5,5,5,1,50,0,0,N18,,^{18}\mathrm{N}
-1000070180,16780.0110097,-1,-1,-1,-1,-1,,5,5,5,1,50,0,0,N18,,^{18}\mathrm{\overline{N}}
1000070190,17714.2483548,-1,-1,-1,-1,-1,,5,5,5,1,50,0,0,N19,,^{19}\mathrm{N}
-1000070190,17714.2483548,-1,-1,-1,-1,-1,,5,5,5,1,50,0,0,N19,,^{19}\mathrm{\overline{N}}
1000070200,18651.6509168,-1,-1,-1,-1,-1,,5,5,5,1,50,0,0,N20,,^{20}\mathrm{N}
-1000070200,18651.6509168,-1,-1,-1,-1,-1,,5,5,5,1,50,0,0,N20,,^{20}\mathrm{\overline{N}}
1000070210,19586.6101698,-1,-1,-1,-1,-1,,5,5,5,1,50,0,0,N21,,^{21}\mathrm{N}
-1000070210,19586.6101698,-1,-1,-1,-1,-1,,5,5,5,1,50,0,0,N21,,^{21}\mathrm{\overline{N}}
1000070220,20524.9507464,-1,-1,-1,-1,-1,,5,5,5,1,50,0,0,N22,,^{22}\mathrm{N}
-1000070220,20524.9507464,-1,-1,-1,-1,-1,,5,5,5,1,50,0,0,N22,,^{22}\mathrm{\overline{N}}
1000070230,21462.0990106,-1,-1,-1,-1,-1,,5,5,5,1,50,0,0,N23,,^{23}\mathrm{N}
-1000070230,21462.0990106,-1,-1,-1,-1,-1,,5,5,5,1,50,0,0,N23,,^{23}\mathrm{\overline{N}}
1000070240,22402.8987316,-1,-1,-1,-1,-1,,5,5,5,1,50,0,0,N24,,^{24}\mathrm{N}
-1000070240,22402.8987316,-1,-1,-1,-1,-1,,5,5,5,1,50,0,0,N24,,^{24}\mathrm{\overline{N}}
1000080120,11209.9771942,-1,-1,-1,-1,-1,,5,5,5,1,50,0,0,O12,,^{12}\mathrm{O}
-1000080120,11209.9771942,-1,-1,-1,-1,-1,,5,5,5,1,50,0,0,O12,,^{12}\mathrm{\overline{O}}
1000080130,12132.5336034,-1,-1,-1,-1,-1,,5,5,5,1,50,0,0,O13,,^{13}\mathrm{O}
-1000080130,12132.5336034,-1,-1,-1,-1,-1,,5,5,5,1,50,0,0,O13,,^{13}\mathrm{\overline{O}}
1000080140,13048.9237917,-1,-1,-1,-1,-1,,5,5,5,1,50,0,0,O14,,^{14}\mathrm{O}
-1000080140,13048.9237917,-1,-1,-1,-1,-1,,5,5,5,1,50,0,0,O14,,^{14}\mathrm{\overline{O}}
1000080150,13975.2668269,-1,-1,-1,-1,-1,,5,5,5,1,50,0,0,O15,,^{15}\mathrm{O}
-1000080150,13975.2668269,-1,-1,-1,-1,-1,,5,5,5,1,50,0,0,O15,,^{15}\mathrm{\overline{O}}
1000080160,14899.1685204,-1,-1,-1,-1,-1,,5,5,5,1,50,0,0,O16,,^{16}\mathrm{O}
-1000080160,14899.1685204,-1,-1,-1,-1,-1,,5,5,5,1,50,0,0,O16,,^{16}\mathrm{\overline{O}}
1000080170,15834.5906122,-1,-1,-1,-1,-1,,5,5,5,1,50,0,0,O17,,^{17}\mathrm{O}
-1000080170,15834.5906122,-1,-1,-1,-1,-1,,5,5,5,1,50,0,0,O17,,^{17}\mathrm{\overline{O}}
1000080180,16766.1116274,-1,-1,-1,-1,-1,,5,5,5,1,50,0,0,O18,,^{18}\mathrm{O}
-1000080180,16766.1116274,-1,-1,-1,-1,-1,,5,5,5,1,50,0,0,O18,,^{18}\mathrm{\overline{O}}
1000080190,17701.7216222,-1,-1,-1,-1,-1,,5,5,5,1,50,0,0,O19,,^{19}\mathrm{O}
-1000080190,17701.7216222,-1,-1,-1,-1,-1,,5,5,5,1,50,0,0,O19,,^{19}\mathrm{\overline{O}}
1000080200,18633.678856,-1,-1,-1,-1,-1,,5,5,5,1,50,0,0,O20,,^{20}\mathrm{O}
-1000080200,18633.678856,-1,-1,-1,-1,-1,,5,5,5,1,50,0,0,O20,,^{20}\mathrm{\overline{O}}
1000080210,19569.4380762,-1,-1,-1,-1,-1,,5,5,5,1,50,0,0,O21,,^{21}\mathrm{O}
-1000080210,19569.4380762,-1,-1,-1,-1,-1,,5,5,5,1,50,0,0,O21,,^{21}\mathrm{\overline{O}}
1000080220,20502.1570859,-1,-1,-1,-1,-1,,5,5,5,1,50,0,0,O22,,^{22}\mathrm{O}
-1000080220,20502.1570859,-1,-1,-1,-1,-1,,5,5,5,1,50,0,0,O22,,^{22}\mathrm{\overline{O}}
1000080230,21438.9793271,-1,-1,-1,-1,-1,,5,5,5,1,50,0,0,O23,,^{23}\mathrm{O}
-1000080230,21438.9793271,-1,-1,-1,-1,-1,,5,5,5,1,50,0,0,O23,,^{23}\mathrm{\overline{O}}
1000080240,22374.8328145,-1,-1,-1,-1,-1,,5,5,5,1,50,0,0,O24,,^{24}\mathrm{O}
-1000080240,22374.8328145,-1,-1,-1,-1,-1,,5,5,5,1,50,0,0,O24,,^{24}\mathrm{\overline{O}}
1000080250,23314.4961127,-1,-1,-1,-1,-1,,5,5,5,1,50,0,0,O25,,^{25}\mathrm{O}
-1000080250,23314.4961127,-1,-1,-1,-1,-1,,5,5,5,1,50,0,0,O25,,^{25}\mathrm{\overline{O}}
1000080260,24254.0103718,-1,-1,-1,-1,-1,,5,5,5,1,50,0,0,O26,,^{26}\mathrm{O}
-1000080260,24254.0103718,-1,-1,-1,-1,-1,,5,5,5,1,50,0,0,O26,,^{26}\mathrm{\overline{O}}
1000090140,13074.5256368,-1,-1,-1,-1,-1,,5,5,5,1,50,0,0,F14,,^{14}\mathrm{F}
-1000090140,13074.5256368,-1,-1,-1,-1,-1,,5,5,5,1,50,0,0,F14,,^{14}\mathrm{\overline{F}}
1000090150,13989.1876335,-1,-1,-1,-1,-1,,5,5,5,1,50,0,0,F15,,^{15}\mathrm{F}
-1000090150,13989.1876335,-1,-1,-1,-1,-1,,5,5,5,1,50,0,0,F15,,^{15}\mathrm{\overline{F}}
1000090160,14914.5860311,-1,-1,-1,-1,-1,,5,5,5,1,50,0,0,F16,,^{16}\mathrm{F}
-1000090160,14914.5860311,-1,-1,-1,-1,-1,,5,5,5,1,50,0,0,F16,,^{16}\mathrm{\overline{F}}
1000090170,15837.3513185,-1,-1,-1,-1,-1,,5,5,5,1,50,0,0,F17,,^{17}\mathrm{F}
-1000090170,15837.3513185,-1,-1,-1,-1,-1,,5,5,5,1,50,0,0,F17,,^{17}\mathrm{\overline{F}}
1000090180,16767.7671718,-1,-1,-1,-1,-1,,5,5,5,1,50,0,0,F18,,^{18}\mathrm{F}
-1000090180,16767.7671718,-1,-1,-1,-1,-1,,5,5,5,1,50,0,0,F18,,^{18}\mathrm{\overline{F}}
1000090190,17696.900395,-1,-1,-1,-1,-1,,5,5,5,1,50,0,0,F19,,^{19}\mathrm{F}
-1000090190,17696.900395,-1,-1,-1,-1,-1,,5,5,5,1,50,0,0,F19,,^{19}\mathrm{\overline{F}}
1000090200,18629.8644995,-1,-1,-1,-1,-1,,5,5,5,1,50,0,0,F20,,^{20}\mathrm{F}
-1000090200,18629.8644995,-1,-1,-1,-1,-1,,5,5,5,1,50,0,0,F20,,^{20}\mathrm{\overline{F}}
1000090210,19561.3283954,-1,-1,-1,-1,-1,,5,5,5,1,50,0,0,F21,,^{21}\mathrm{F}
-1000090210,19561.3283954,-1,-1,-1,-1,-1,,5,5,5,1,50,0,0,F21,,^{21}\mathrm{\overline{F}}
1000090220,20495.6636406,-1,-1,-1,-1,-1,,5,5,5,1,50,0,0,F22,,^{22}\mathrm{F}
-1000090220,20495.6636406,-1,-1,-1,-1,-1,,5,5,5,1,50,0,0,F22,,^{22}\mathrm{\overline{F}}
1000090230,21427.6896187,-1,-1,-1,-1,-1,,5,5,5,1,50,0,0,F23,,^{23}\mathrm{F}
-1000090230,21427.6896187,-1,-1,-1,-1,-1,,5,5,5,1,50,0,0,F23,,^{23}\mathrm{\overline{F}}
1000090240,22363.4033819,-1,-1,-1,-1,-1,,5,5,5,1,50,0,0,F24,,^{24}\mathrm{F}
-1000090240,22363.4033819,-1,-1,-1,-1,-1,,5,5,5,1,50,0,0,F24,,^{24}\mathrm{\overline{F}}
1000090250,23298.6141384,-1,-1,-1,-1,-1,,5,5,5,1,50,0,0,F25,,^{25}\mathrm{F}
-1000090250,23298.6141384,-1,-1,-1,-1,-1,,5,5,5,1,50,0,0,F25,,^{25}\mathrm{\overline{F}}
1000090260,24237.1316988,-1,-1,-1,-1,-1,,5,5,5,1,50,0,0,F26,,^{26}\mathrm{F}
-1000090260,24237.1316988,-1,-1,-1,-1,-1,,5,5,5,1,50,0,0,F26,,^{26}\mathrm{\overline{F}}
1000090270,25175.3884409,-1,-1,-1,-1,-1,,5,5,5,1,50,0,0,F27,,^{27}\mathrm{F}
-1000090270,25175.3884409,-1,-1,-1,-1,-1,,5,5,5,1,50,0,0,F27,,^{27}\mathrm{\overline{F}}
1000090280,26115.0610541,-1,-1,-1,-1,-1,,5,5,5,1,50,0,0,F28,,^{28}\mathrm{F}
-1000090280,26115.0610541,-1,-1,-1,-1,-1,,5,5,5,1,50,0,0,F28,,^{28}\mathrm{\overline{F}}
1000090290,27053.6251893,-1,-1,-1,-1,-1,,5,5,5,1,50,0,0,F29,,^{29}\mathrm{F}
-1000090290,27053.6251893,-1,-1,-1,-1,-1,,5,5,5,1,50,0,0,F29,,^{29}\mathrm{\overline{F}}
1000100160,14927.8980132,-1,-1,-1,-1,-1,,5,5,5,1,50,0,0,Ne16,,^{16}\mathrm{Ne}
-1000100160,14927.8980132,-1,-1,-1,-1,-1,,5,5,5,1,50,0,0,Ne16,,^{16}\mathrm{\overline{Ne}}
1000100170,15851.8870603,-1,-1,-1,-1,-1,,5,5,5,1,50,0,0,Ne17,,^{17}\mathrm{Ne}
-1000100170,15851.8870603,-1,-1,-1,-1,-1,,5,5,5,1,50,0,0,Ne17,,^{17}\mathrm{\overline{Ne}}
